movieId,rating_count,average_rating,title,genres,year,clean_title
141836,1,4.5,It Can't Be! (1975),Comedy,1975.0,It Can't Be!
141844,1,4.5,12 Chairs (1971),Adventure|Comedy,1971.0,12 Chairs
141846,1,4.0,Steve Jobs: The Man in the Machine (2015),Documentary,2015.0,Steve Jobs: The Man in the Machine
141866,3,3.3333333333333335,Green Room (2015),(no genres listed),2015.0,Green Room
141890,2,3.0,Beasts of No Nation (2015),Drama|War,2015.0,Beasts of No Nation
141928,1,5.0,Bloodsucking Bastards (2015),Comedy|Horror,2015.0,Bloodsucking Bastards
141994,1,0.5,Saving Christmas (2014),Children|Comedy,2014.0,Saving Christmas
142020,1,5.0,Oscar (1967),Comedy,1967.0,Oscar
142056,1,3.0,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,2013.0,Iron Man & Hulk: Heroes United
142074,1,1.5,Knock Knock (2015),Crime|Horror|Thriller,2015.0,Knock Knock
142115,2,4.75,The Blue Planet (2001),Documentary,2001.0,The Blue Planet
142196,1,4.5,Cornered! (2009),Comedy|Horror,2009.0,Cornered!
142222,4,3.125,Demolition (2016),Drama,2016.0,Demolition
142366,1,3.0,Cigarette Burns (2005),Horror|Thriller,2005.0,Cigarette Burns
142372,2,2.75,Our Brand Is Crisis (2015),Comedy|Drama,2015.0,Our Brand Is Crisis
142420,2,3.0,High Rise (2015),Action|Drama|Sci-Fi,2015.0,High Rise
142422,4,4.25,The Night Before (2015),Comedy,2015.0,The Night Before
142424,1,2.0,Into the Forest (2015),Drama|Sci-Fi,2015.0,Into the Forest
142444,1,5.0,The Editor (2015),Comedy|Horror|Mystery,2015.0,The Editor
142448,6,3.0833333333333335,Everest (2015),Adventure|Drama|Thriller,2015.0,Everest
142456,2,4.0,The Brand New Testament (2015),(no genres listed),2015.0,The Brand New Testament
142488,19,4.157894736842105,Spotlight (2015),Thriller,2015.0,Spotlight
142507,1,2.5,Pawn Sacrifice (2015),Drama,2015.0,Pawn Sacrifice
142509,2,3.75,Hardcore Henry (2015),Action|Adventure|Sci-Fi,2015.0,Hardcore Henry
142536,3,2.0,Burnt (2015),Drama,2015.0,Burnt
142550,1,4.5,Ryuzo and the Seven Henchmen (2015),Action|Comedy,2015.0,Ryuzo and the Seven Henchmen
142558,1,3.0,If I Were a Rich Man (2002),Comedy,2002.0,If I Were a Rich Man
142598,1,4.0,Last Shift (2014),Horror,2014.0,Last Shift
142602,1,1.0,"F*ck You, Goethe 2 (2015)",Comedy,2015.0,"F*ck You, Goethe 2"
142831,1,4.5,Garam Masala (2005),Comedy,2005.0,Garam Masala
142961,1,2.5,Life Eternal (2015),Comedy|Crime|Thriller,2015.0,Life Eternal
142997,4,2.875,Hotel Transylvania 2 (2015),Animation|Comedy,2015.0,Hotel Transylvania 2
143001,1,1.5,Anti-Social (2015),Crime,2015.0,Anti-Social
143031,1,5.0,Jump In! (2007),Comedy|Drama|Romance,2007.0,Jump In!
143245,2,2.25,The Little Prince (2015),Animation|Fantasy,2015.0,The Little Prince
143255,1,1.5,Narcopolis (2014),Mystery|Sci-Fi|Thriller,2014.0,Narcopolis
143257,2,3.0,Ashby (2015),Comedy|Drama,2015.0,Ashby
143355,13,3.3076923076923075,Wonder Woman (2017),Action|Adventure|Fantasy,2017.0,Wonder Woman
143365,1,2.5,The Circle (2016),Drama|Sci-Fi|Thriller,2016.0,The Circle
143367,2,3.75,Silence (2016),Drama|Thriller,2016.0,Silence
143385,8,3.4375,Bridge of Spies (2015),Drama|Thriller,2015.0,Bridge of Spies
143410,1,2.0,Hyena Road,(no genres listed),,Hyena Road
143458,1,4.0,The Great Hypnotist (2014),Drama|Mystery|Thriller,2014.0,The Great Hypnotist
143472,1,1.5,Into the Grizzly Maze (2015),Action|Horror|Thriller,2015.0,Into the Grizzly Maze
143511,1,5.0,Human (2015),Documentary,2015.0,Human
143525,1,4.0,Chasuke's Journey (2015),Comedy|Drama,2015.0,Chasuke's Journey
143559,1,5.0,L.A. Slasher (2015),Comedy|Crime|Fantasy,2015.0,L.A. Slasher
143859,8,2.8125,"Hail, Caesar! (2016)",Comedy,2016.0,"Hail, Caesar!"
143896,1,4.5,How To Change The World (2015),Documentary,2015.0,How To Change The World
143969,3,2.8333333333333335,Er ist wieder da (2015),Comedy,2015.0,Er ist wieder da
144210,1,4.0,Just Eat It: A Food Waste Story (2014),Documentary,2014.0,Just Eat It: A Food Waste Story
144222,1,3.0,Bros Before Hos (2013),Comedy,2013.0,Bros Before Hos
144262,1,2.0,Slow Learners (2015),Comedy|Romance,2015.0,Slow Learners
144352,1,0.5,Unforgiven (2013),Action|Crime|Drama,2013.0,Unforgiven
144478,1,4.5,"Sex, Drugs & Taxation (2013)",Comedy|Drama,2013.0,"Sex, Drugs & Taxation"
144522,1,2.0,Sky High (2003),Action|Horror|Thriller,2003.0,Sky High
144606,1,4.0,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,2002.0,Confessions of a Dangerous Mind
144620,2,2.0,Goosebumps (2015),Adventure|Comedy|Horror,2015.0,Goosebumps
144714,1,1.5,The Perfect Guy (2015),Drama|Thriller,2015.0,The Perfect Guy
144716,1,2.0,Rock the Kasbah (2015),Comedy,2015.0,Rock the Kasbah
144734,1,4.5,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,2015.0,Freaks of Nature
144976,2,4.5,Bone Tomahawk (2015),Horror|Western,2015.0,Bone Tomahawk
145080,1,2.5,Extraordinary Tales (2015),Animation|Horror|Mystery,2015.0,Extraordinary Tales
145150,1,3.0,The Dressmaker (2015),Comedy|Drama|Thriller,2015.0,The Dressmaker
145283,1,3.5,Nowitzki: The Perfect Shot (2014),Documentary,2014.0,Nowitzki: The Perfect Shot
145418,1,4.0,Trumbo (2015),Drama,2015.0,Trumbo
145491,1,3.5,Our Lips Are Sealed (2000),Children|Comedy|Drama,2000.0,Our Lips Are Sealed
145724,1,0.5,Idaho Transfer (1973),Sci-Fi,1973.0,Idaho Transfer
145745,1,2.5,Witch Hunt (1999),Crime|Drama,1999.0,Witch Hunt
145839,3,2.5,Concussion (2015),Drama,2015.0,Concussion
145935,1,1.5,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,2015.0,"Peanuts Movie, The"
145951,1,0.5,Bloodsport: The Dark Kumite (1999),Action|Thriller,1999.0,Bloodsport: The Dark Kumite
145994,1,5.0,Formula of Love (1984),Comedy,1984.0,Formula of Love
146024,1,4.0,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,1987.0,A Man from Boulevard des Capucines
146028,1,4.0,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,1981.0,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles
146210,1,3.0,Blue Mountain State: The Rise of Thadland (2015),Comedy,2015.0,Blue Mountain State: The Rise of Thadland
146244,1,4.0,Dil To Pagal Hai (1997),Comedy|Drama|Romance,1997.0,Dil To Pagal Hai
146309,1,4.0,The Boy and the Beast (2015),Action|Adventure|Animation,2015.0,The Boy and the Beast
146656,8,3.75,Creed (2015),Drama,2015.0,Creed
146662,1,5.0,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,2011.0,Dragons: Gift of the Night Fury
146682,1,4.0,Twinsters (2015),Documentary,2015.0,Twinsters
146684,1,5.0,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,2015.0,Cosmic Scrat-tastrophe
146688,1,2.0,Solace (2015),Fantasy|Mystery|Thriller,2015.0,Solace
146730,1,2.0,Lost in the Sun (2015),Action|Drama|Thriller,2015.0,Lost in the Sun
146986,1,4.0,Le Maître d'école (1981),Comedy,1981.0,Le Maître d'école
147002,1,4.0,Eros (2004),Drama|Romance,2004.0,Eros
147142,1,3.0,Those Happy Days (2006),Children|Comedy,2006.0,Those Happy Days
147196,1,5.0,The Girls (1961),Comedy|Romance,1961.0,The Girls
147250,1,5.0,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),,The Adventures of Sherlock Holmes and Doctor Watson
147282,1,4.0,What Men Still Talk About (2011),Comedy,2011.0,What Men Still Talk About
147286,1,5.0,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,1983.0,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra
147300,1,5.0,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,1986.0,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches
147326,1,5.0,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,1980.0,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers
147328,1,5.0,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,1979.0,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature
147330,1,5.0,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,1979.0,Sherlock Holmes and Dr. Watson: Acquaintance
147372,2,3.75,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,2014.0,Doctor Who: Last Christmas
147374,3,4.166666666666667,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,2011.0,"Doctor Who: The Doctor, the Widow and the Wardrobe"
147376,2,4.75,Doctor Who: A Christmas Carol (2010),Sci-Fi,2010.0,Doctor Who: A Christmas Carol
147378,4,3.0,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,2009.0,Doctor Who: Planet of the Dead
147380,4,2.875,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,2008.0,Doctor Who: The Next Doctor
147382,3,4.5,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,2007.0,Doctor Who: Voyage Of The Damned
147384,4,4.0,Doctor Who: The Runaway Bride (2007),Sci-Fi,2007.0,Doctor Who: The Runaway Bride
147410,1,5.0,A Perfect Day (2015),Comedy|Drama,2015.0,A Perfect Day
147657,1,4.0,Masked Avengers (1981),Action,1981.0,Masked Avengers
147662,1,3.0,Return of the One-Armed Swordsman (1969),Action|Adventure,1969.0,Return of the One-Armed Swordsman
147936,1,4.5,The Lord's Lantern in Budapest (1999),Comedy|Drama,1999.0,The Lord's Lantern in Budapest
148166,1,3.5,Hitchcock/Truffaut (2015),Documentary,2015.0,Hitchcock/Truffaut
148172,2,2.5,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,2016.0,The 5th Wave
148238,1,2.5,A Very Murray Christmas (2015),Comedy,2015.0,A Very Murray Christmas
148424,2,3.75,Chi-Raq (2015),Comedy|Drama,2015.0,Chi-Raq
148482,1,3.0,Truth (2015),Drama,2015.0,Truth
148592,1,3.0,Just Jim (2015),Comedy,2015.0,Just Jim
148626,26,3.9615384615384617,"Big Short, The (2015)",Drama,2015.0,"Big Short, The"
148632,1,4.5,Applesauce (2015),Comedy,2015.0,Applesauce
148652,2,3.25,The Ridiculous 6 (2015),Comedy|Western,2015.0,The Ridiculous 6
148667,1,3.5,John Mulaney: The Comeback Kid (2015),Comedy,2015.0,John Mulaney: The Comeback Kid
148671,2,4.5,Saw (2003),Crime|Horror,2003.0,Saw
148675,1,2.0,North Pole: Open For Christmas (2015),Children|Fantasy,2015.0,North Pole: Open For Christmas
148709,1,2.0,Mojave (2015),Thriller,2015.0,Mojave
148775,1,4.0,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,2009.0,Wizards of Waverly Place: The Movie
148881,2,4.5,World of Tomorrow (2015),Animation|Comedy,2015.0,World of Tomorrow
148888,3,2.5,Zoolander 2 (2016),Comedy,2016.0,Zoolander 2
148956,4,3.125,How to Be Single (2016),Comedy|Romance,2016.0,How to Be Single
148978,1,4.0,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,2012.0,Blue Exorcist: The Movie
148982,1,4.0,Devil Dog: The Hound of Hell (1978),Horror,1978.0,Devil Dog: The Hound of Hell
149011,1,3.5,He Never Died (2015),Comedy|Drama|Horror,2015.0,He Never Died
149144,1,4.0,Parasyte: Part 1 (2014),Horror|Sci-Fi,2014.0,Parasyte: Part 1
149146,1,4.0,Parasyte: Part 2 (2015),Horror|Sci-Fi,2015.0,Parasyte: Part 2
149330,1,4.0,A Cosmic Christmas (1977),(no genres listed),1977.0,A Cosmic Christmas
149334,1,3.0,Nocturnal Animals,Drama|Thriller,,Nocturnal Animals
149350,1,5.0,Lumberjack Man (2015),Comedy|Horror,2015.0,Lumberjack Man
149352,6,2.6666666666666665,Daddy's Home (2015),Comedy,2015.0,Daddy's Home
149354,7,2.5,Sisters (2015),Children|Comedy,2015.0,Sisters
149380,1,1.5,'Tis the Season for Love (2015),Romance,2015.0,'Tis the Season for Love
149406,8,3.375,Kung Fu Panda 3 (2016),Action|Adventure|Animation,2016.0,Kung Fu Panda 3
149508,1,5.0,Spellbound (2011),Comedy|Romance,2011.0,Spellbound
149566,1,5.0,Unicorn City (2012),Comedy|Romance,2012.0,Unicorn City
149590,1,2.5,Standoff (2016),Thriller,2016.0,Standoff
149612,1,2.0,Swelter (2014),Action|Drama|Thriller,2014.0,Swelter
149830,1,4.5,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,2016.0,Pride and Prejudice and Zombies
149902,1,2.0,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,2014.0,Garm Wars: The Last Druid
150254,1,2.0,The Devil's Candy (2015),Horror,2015.0,The Devil's Candy
150401,2,3.0,Close Range (2015),Action|Crime,2015.0,Close Range
150548,10,3.85,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,2016.0,Sherlock: The Abominable Bride
150554,1,5.0,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,1997.0,The Love Bug
150596,2,4.25,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,2015.0,Doctor Who: The Husbands of River Song
150604,1,2.5,Moonwalkers (2015),Comedy,2015.0,Moonwalkers
150696,1,4.5,Tomorrow (2015),Documentary,2015.0,Tomorrow
150993,1,4.0,Anacleto: Agente secreto (2015),Action|Comedy,2015.0,Anacleto: Agente secreto
151311,1,3.0,Wiener-Dog (2016),Comedy,2016.0,Wiener-Dog
151315,3,2.0,Ride Along 2 (2016),Action|Comedy,2016.0,Ride Along 2
151317,1,2.0,Maggie's Plan (2015),Comedy,2015.0,Maggie's Plan
151455,3,2.8333333333333335,Eddie the Eagle (2016),Comedy,2016.0,Eddie the Eagle
151479,1,1.5,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,1991.0,The Flash 2 - Revenge of the Trickster
151501,1,1.5,Exposed (2016),Drama,2016.0,Exposed
151557,1,2.5,Stonewall (2015),Drama,2015.0,Stonewall
151559,1,2.0,Frankenstein (2015),Horror|Thriller,2015.0,Frankenstein
151653,1,1.5,Welcome to Happiness (2015),Comedy|Drama|Fantasy,2015.0,Welcome to Happiness
151687,1,0.5,Risen (2016),Children|Drama,2016.0,Risen
151695,1,4.0,The Survivalist (2015),Drama|Sci-Fi|Thriller,2015.0,The Survivalist
151739,4,2.875,Dirty Grandpa (2016),Comedy,2016.0,Dirty Grandpa
151745,1,0.5,Reptilicus (1961),Horror|Sci-Fi,1961.0,Reptilicus
151759,1,2.5,Requiem for the American Dream (2015),Documentary,2015.0,Requiem for the American Dream
151763,2,4.0,Death Note Rewrite: Genshisuru Kami (2007),Mystery,2007.0,Death Note Rewrite: Genshisuru Kami
151769,1,5.0,Three from Prostokvashino (1978),Animation,1978.0,Three from Prostokvashino
151777,1,3.0,The Finest Hours (2016),Drama|Thriller,2016.0,The Finest Hours
151781,1,3.5,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,2006.0,Ghost in the Shell: Solid State Society
152037,2,2.0,Grease Live (2016),(no genres listed),2016.0,Grease Live
152063,1,0.5,Gods of Egypt (2016),Adventure|Fantasy,2016.0,Gods of Egypt
152065,1,3.5,Embrace of the Serpent (2016),Adventure|Drama,2016.0,Embrace of the Serpent
152071,1,1.5,Race (2016),Drama,2016.0,Race
152077,14,3.6785714285714284,10 Cloverfield Lane (2016),Thriller,2016.0,10 Cloverfield Lane
152079,2,2.0,London Has Fallen (2016),Action|Crime|Thriller,2016.0,London Has Fallen
152081,32,3.890625,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia
152083,3,3.3333333333333335,Whiskey Tango Foxtrot (2016),Comedy|War,2016.0,Whiskey Tango Foxtrot
152085,1,2.5,Desierto (2016),Drama,2016.0,Desierto
152091,4,3.125,The Brothers Grimsby (2016),Comedy,2016.0,The Brothers Grimsby
152105,1,4.5,Dad's Army (1971),Comedy,1971.0,Dad's Army
152173,1,4.0,Michael Jackson's Thriller (1983),Horror,1983.0,Michael Jackson's Thriller
152270,1,3.5,The Wait (2015),Drama,2015.0,The Wait
152284,1,3.5,War and Peace (2016),Drama|Romance,2016.0,War and Peace
152372,1,3.5,Southbound (2016),Horror,2016.0,Southbound
152591,1,4.0,Ip Man 3 (2015),Action,2015.0,Ip Man 3
152658,1,1.5,Santa's Little Helper (2015),Children,2015.0,Santa's Little Helper
152711,1,5.0,Who Killed Chea Vichea? (2010),Documentary,2010.0,Who Killed Chea Vichea?
152970,4,4.375,Hunt for the Wilderpeople (2016),Adventure|Comedy,2016.0,Hunt for the Wilderpeople
153070,1,3.5,Rabbits (2002),Comedy|Drama|Fantasy,2002.0,Rabbits
153236,1,3.0,Genius Party (2007),Animation,2007.0,Genius Party
153386,1,3.0,Long Live Ghosts! (1977),Children|Comedy|Fantasy,1977.0,Long Live Ghosts!
153408,1,4.0,Tears for Sale (2008),Comedy|Drama|Fantasy,2008.0,Tears for Sale
154065,1,2.0,Dad's Army (2016),Comedy,2016.0,Dad's Army
154358,1,4.0,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,2015.0,The Barkley Marathons: The Race That Eats Its Young
154975,1,4.0,Merci Patron ! (2016),Comedy|Documentary,2016.0,Merci Patron !
155064,2,3.0,The Neon Demon (2016),Drama|Horror|Mystery,2016.0,The Neon Demon
155168,1,4.0,Fraktus (2012),Comedy,2012.0,Fraktus
155288,3,2.8333333333333335,Eye in the Sky (2016),Drama|Thriller|War,2016.0,Eye in the Sky
155358,1,2.0,Camino (2016),Action|Adventure|Thriller,2016.0,Camino
155509,3,3.5,Mr. Right (2016),Action|Comedy|Romance,2016.0,Mr. Right
155589,1,3.0,Noin 7 veljestä (1968),(no genres listed),1968.0,Noin 7 veljestä
155659,1,4.0,Florence Foster Jenkins (2016),Comedy|Drama,2016.0,Florence Foster Jenkins
155743,1,2.0,My Big Fat Greek Wedding 2 (2016),Comedy,2016.0,My Big Fat Greek Wedding 2
155774,1,3.5,Neon Bull (2015),Adventure,2015.0,Neon Bull
155812,2,3.25,Get a Job (2016),Comedy,2016.0,Get a Job
155820,2,2.5,Keanu (2016),Comedy,2016.0,Keanu
155892,1,2.0,Me Him Her (2015),Comedy,2015.0,Me Him Her
156025,1,5.0,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,2016.0,Ice Age: The Great Egg-Scapade
156371,3,4.166666666666667,Everybody Wants Some (2016),Comedy,2016.0,Everybody Wants Some
156387,3,3.8333333333333335,Sing Street (2016),Drama,2016.0,Sing Street
156553,1,2.5,Zoom (2015),Animation|Comedy|Drama,2015.0,Zoom
156605,1,4.5,Paterson,(no genres listed),,Paterson
156607,3,1.0,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,2016.0,The Huntsman Winter's War
156609,5,2.6,Neighbors 2: Sorority Rising (2016),Comedy,2016.0,Neighbors 2: Sorority Rising
156675,1,2.0,Project X (1968),Mystery|Sci-Fi,1968.0,Project X
156706,1,2.5,The Trust (2016),Crime|Thriller,2016.0,The Trust
156726,3,2.6666666666666665,Hush (2016),Thriller,2016.0,Hush
156781,1,4.0,Jimmy Carr: Telling Jokes (2009),Comedy,2009.0,Jimmy Carr: Telling Jokes
156783,1,2.5,Jimmy Carr: Making People Laugh (2010),Comedy,2010.0,Jimmy Carr: Making People Laugh
157108,1,4.5,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,1993.0,Texas - Doc Snyder hält die Welt in Atem
157110,1,4.5,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,1994.0,00 Schneider - Jagd auf Nihil Baxter
157122,1,3.0,The Man Who Knew Infinity (2016),Drama,2016.0,The Man Who Knew Infinity
157130,1,2.0,Despite the Falling Snow (2016),Drama|Romance|Thriller,2016.0,Despite the Falling Snow
157172,1,0.5,Wizards of the Lost Kingdom II (1989),Action|Fantasy,1989.0,Wizards of the Lost Kingdom II
157200,2,2.25,Money Monster (2016),Drama|Thriller,2016.0,Money Monster
157270,1,2.5,Barbershop: The Next Cut (2016),Comedy,2016.0,Barbershop: The Next Cut
157296,13,3.576923076923077,Finding Dory (2016),Adventure|Animation|Comedy,2016.0,Finding Dory
157312,3,2.6666666666666665,The Boss (2016),Comedy,2016.0,The Boss
157340,1,2.5,The Angry Birds Movie (2016),Animation|Comedy,2016.0,The Angry Birds Movie
157369,1,4.0,Bakuman (2015),Comedy|Drama,2015.0,Bakuman
157407,1,1.5,I Am Wrath (2016),Action|Crime|Drama|Thriller,2016.0,I Am Wrath
157432,1,1.0,Precious Cargo (2016),Action|Crime,2016.0,Precious Cargo
157699,6,3.8333333333333335,Snowden (2016),Drama|Thriller,2016.0,Snowden
157775,1,5.0,Tenchi Muyô! In Love (1996),Animation|Comedy,1996.0,Tenchi Muyô! In Love
157865,1,1.5,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2016.0,Ratchet & Clank
158022,1,1.5,Kicking Off (2016),Comedy,2016.0,Kicking Off
158027,1,5.0,SORI: Voice from the Heart (2016),Drama|Sci-Fi,2016.0,SORI: Voice from the Heart
158035,1,3.5,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,2013.0,Gintama: The Final Chapter - Be Forever Yorozuya
158238,15,3.8333333333333335,The Nice Guys (2016),Crime|Mystery|Thriller,2016.0,The Nice Guys
158254,1,1.5,Kindergarten Cop 2 (2016),Action|Comedy,2016.0,Kindergarten Cop 2
158388,1,2.5,Buck Rogers in the 25th Century (1979),Sci-Fi,1979.0,Buck Rogers in the 25th Century
158398,1,5.0,World of Glory (1991),Comedy,1991.0,World of Glory
158402,1,2.5,The Crew (2016),Action,2016.0,The Crew
158528,1,2.5,The Shallows (2016),Drama|Thriller,2016.0,The Shallows
158721,1,3.5,Gen-X Cops (1999),Action|Comedy|Thriller,1999.0,Gen-X Cops
158783,3,2.6666666666666665,The Handmaiden (2016),Drama|Romance|Thriller,2016.0,The Handmaiden
158813,4,2.0,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,2016.0,Alice Through the Looking Glass
158830,1,2.5,The BFG (2016),Children|Fantasy,2016.0,The BFG
158842,1,3.5,My Scientology Movie (2016),Documentary,2016.0,My Scientology Movie
158872,7,3.642857142857143,Sausage Party (2016),Animation|Comedy,2016.0,Sausage Party
158874,1,3.0,Karate Bullfighter (1975),Action|Drama,1975.0,Karate Bullfighter
158882,1,5.0,All Yours (2016),Comedy|Drama|Romance,2016.0,All Yours
158956,2,2.5,Kill Command (2016),Action|Horror|Sci-Fi,2016.0,Kill Command
158966,5,4.5,Captain Fantastic (2016),Drama,2016.0,Captain Fantastic
158972,3,3.6666666666666665,Toni Erdmann (2016),Drama,2016.0,Toni Erdmann
159061,1,3.0,The Wailing (2016),Mystery|Thriller,2016.0,The Wailing
159069,1,4.5,Comedy of the Strict Regime (1993),Comedy,1993.0,Comedy of the Strict Regime
159077,1,2.5,The Meddler (2016),Comedy|Drama,2016.0,The Meddler
159093,11,3.6363636363636362,Now You See Me 2 (2016),Action|Comedy|Thriller,2016.0,Now You See Me 2
159161,1,4.5,Ali Wong: Baby Cobra (2016),(no genres listed),2016.0,Ali Wong: Baby Cobra
159193,1,3.0,Café Society (2016),Comedy|Drama|Romance,2016.0,Café Society
159403,1,3.0,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,1987.0,Neo Tokyo
159415,2,3.25,Swiss Army Man (2016),Comedy|Drama|Romance,2016.0,Swiss Army Man
159441,2,3.5,The Do-Over (2016),Comedy,2016.0,The Do-Over
159510,1,2.0,Death Smiles on a Murderer (1973),Horror,1973.0,Death Smiles on a Murderer
159690,1,2.0,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,2016.0,Teenage Mutant Ninja Turtles: Out of the Shadows
159717,2,3.75,The Fundamentals of Caring (2016),Drama,2016.0,The Fundamentals of Caring
159755,2,2.75,Popstar: Never Stop Never Stopping (2016),Comedy,2016.0,Popstar: Never Stop Never Stopping
159779,1,4.0,A Midsummer Night's Dream (2016),(no genres listed),2016.0,A Midsummer Night's Dream
159811,1,5.0,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,1969.0,The Bremen Town Musicians
159817,7,4.214285714285714,Planet Earth (2006),Documentary,2006.0,Planet Earth
159849,1,2.5,Bo Burnham: Make Happy (2016),Comedy,2016.0,Bo Burnham: Make Happy
159858,2,2.25,The Conjuring 2 (2016),Horror,2016.0,The Conjuring 2
159976,1,4.5,Pelé: Birth of a Legend (2016),Drama,2016.0,Pelé: Birth of a Legend
160080,8,3.125,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,2016.0,Ghostbusters
160271,4,3.625,Central Intelligence (2016),Action|Comedy,2016.0,Central Intelligence
160289,1,4.5,O.J.: Made in America (2016),Documentary,2016.0,O.J.: Made in America
160341,1,2.5,Bloodmoon (1997),Action|Thriller,1997.0,Bloodmoon
160400,1,3.0,Genius (2016),Drama,2016.0,Genius
160422,1,3.0,The Wooden Horse (1950),Drama|War,1950.0,The Wooden Horse
160438,9,2.7222222222222223,Jason Bourne (2016),Action,2016.0,Jason Bourne
160440,1,1.5,The Maid's Room (2014),Thriller,2014.0,The Maid's Room
160527,1,4.5,Sympathy for the Underdog (1971),Action|Crime|Drama,1971.0,Sympathy for the Underdog
160563,6,3.0833333333333335,The Legend of Tarzan (2016),Action|Adventure,2016.0,The Legend of Tarzan
160565,2,2.75,The Purge: Election Year (2016),Action|Horror|Sci-Fi,2016.0,The Purge: Election Year
160567,3,3.3333333333333335,Mike & Dave Need Wedding Dates (2016),Comedy,2016.0,Mike & Dave Need Wedding Dates
160569,1,1.0,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,2016.0,Ice Age: Collision Course
160571,2,3.0,Lights Out (2016),Horror,2016.0,Lights Out
160573,1,3.0,Pete's Dragon (2016),Adventure|Children|Fantasy,2016.0,Pete's Dragon
160644,1,5.0,Indignation (2016),Drama,2016.0,Indignation
160646,1,2.5,Goat (2016),Drama,2016.0,Goat
160684,1,3.5,Marauders (2016),Action,2016.0,Marauders
160718,2,4.5,Piper (2016),Animation,2016.0,Piper
160730,1,2.0,The Adderall Diaries (2015),Action|Drama|Thriller,2015.0,The Adderall Diaries
160836,1,3.0,Hazard (2005),Action|Drama|Thriller,2005.0,Hazard
160848,1,4.5,The Red Turtle (2016),Animation,2016.0,The Red Turtle
160872,1,0.5,Satanic (2016),Horror,2016.0,Satanic
160954,4,2.625,Nerve (2016),Drama|Thriller,2016.0,Nerve
160978,1,1.0,Hellevator (2004),Horror|Sci-Fi,2004.0,Hellevator
160980,6,3.1666666666666665,Sully (2016),Drama,2016.0,Sully
161008,1,2.5,The Forbidden Dance (1990),(no genres listed),1990.0,The Forbidden Dance
161024,1,4.5,Jim Jefferies: Freedumb (2016),Comedy,2016.0,Jim Jefferies: Freedumb
